app,review,score
Shopee,"tolong untuk pengirimannya kenapa jadi bermasalah ya sekarang? kalo untuk waktu yg jadi agak lama sih bisa ditorelansi. tapi ini malah bolak balik terus dari tempat sortir yg di wilayah saya malah dikirim balik ke tempat sortir yg lumayan jauh, bukan cuma itu ya kadang pesanan sudah ada di kurir tapi malah ke tempat sortir lagi, jadi ngga nyaman belanja disini!",5
Shopee,mantap bagus rapihh,5
Shopee,rekemendasi mantap,5
Shopee,"enak, manisnya pas",5
Shopee,"Iklan apl Shopee di HP siomi terus2an, di skip muncul lg muncul lg terus2an. Nggilani💔 Itu bukan iklan produk tapi iklan down loade aplikasi sopee, sedangkan sy sdh ada aplikasi sopee. Jengkel banget pingin banting hp TDK semua org perlu update barang. yg bijak dong",1
Shopee,satunya aplikasi yg aku pakai proyeksi dan pelayanan untuk pembeli sangat baik,5
Shopee,aplikasi ini bisa cari barang dan beli apa saja dengan harga murah saya sangat puas dengan aplikasi online shop ini,5
Shopee,"jasa ekspedisinya di solo bad bgttttt 3 paket dicancel sepihak sm ekspedisi, dikembaliin ke pengirim.. pdhl dh nunggu pakete lm bgt",1
Shopee,"buat apa ada SPX instan tapj nyampe nya lamaa banget , gausah kebanyakan fitur ini itu benerin dulu bagian pengiriman!",1
Shopee,"Sedih banget di-php in Shopee. Paketnya udah 2 kali hilang mulu pake SPX, padahal yang ini deket ke Jakarta. Itu paketnya dibuang atau dikemanain ya tiba² lenyap? Mungkin bisa dijelaskan secara detail kronologi hilangnya paket tersebut agar bisa lebih dipertanggung jawabkan karena saya merasa ada yang janggal dengan kasus hilangnya paket saya yang sekarang, hmm..",1
Shopee,"toko banyak tutup orderan masih masuk, nyusahin driver lu",1
Shopee,"selalu belanja di shoope..ngga ada aplikasi lain,ttp shoope",5
Shopee,Mantaf lah pokokna Shopee,5
Shopee,"SENGAJA KASIH BINTANG 5 BIAR DI BACA! INI SHOPEE KENAPA SIHHHH, ARGGHHHH KESEL BANGET SUMPAH. GARA-GARA GANTI HP, PERMASALAHAN DI LOGIN SAMPAI DI PERSULIT, ASTAGHFIRULLAH!. MENGURAS EMOSI DAN KESABARAN SEKALIIII. UDAH DI LAKUIN DENGAN BENER JUGA MASIH AJA DI SURUH LOGIN LAGI, HERAN DEHHHH. TOLONG DONG JANGAN DI PERSULIT. SEKIAN TERIMA KASIH!!!!!!",5
Shopee,biarkan bintang yg bicara,5
Shopee,TOLONG YA DIPERBAIKI KITA PESAN MAKAN UDH NUNGGU LAMA JADI TAMBAH LAMA KALO DRIVER NYA DAPAT DOUBLE ORDERAN!!!! MASA SEKIAN BANYAK DRIVER HARUS DOUBLE ORDERAN SIH,1
Shopee,"aplks shop skrg lucu pdhal saya tidk ad nolak pket tpi tiba""ad notif dri shop bhwa pesan an dtolak🥲ad 7pket yg saya pesna tpi cma 1 yg dteng yg 6 dbtal kn",2
Shopee,apaan setelah di perbarui aplikasi nya game nya GK koneck alias klaim koin harus login dulu padahal gue udah login loh n gue ada didlm aplikasi shopee... tolong perbaiki lagi fiturnya,1
Shopee,"gua sebagai mitra shope food cukup kecewa dengan sistem yang tidak mengerti waktu, selalu di malam hari masih saja masuk orderan spx. di cancel karena toko tutup tapi tetep kena pinalty",1
Shopee,"update pengiriman lemot, masa udah 2 hari masih disitu² aja barangnya, pengiriman barang lemot banget , jadi tambah bikin jengkel aja shopee sekarang",1
Shopee,"luar biasa membantu mendapatkan barang impian bangat, dan semoga gratis ongkir setiap saat",5
Shopee,"puas sih ada playlaternya,TPI spinjamnya ga pernah di setujui",5
Shopee,shopee selalu memberikan layanan memuaskan,5
Shopee,👍👍👍biar bintang yg berbicara,5
Shopee,semoga makin baik lg,5
Shopee,kornologi saya pesen barang elektronik .. pas smpe barangnya cacat karena salah menyelesekan pesan tanpa sya cek .. uang sy tidak kembali dan tdak ada solusi,1
Shopee,please.. iklan Nike & watson sangat mengganggu.. katakunci yg sdh di ketik dikolom pencarian mejadi hilang gara2 iklan kyk gt,2
Shopee,luarr biasaa,5
Shopee,"untuk shopee live banyak tukang tipu,hati hati kawan dengan shopee live,banyak yg gak amanah",1
Shopee,"tolong solusinya! jika Saya sudah di kolom belanja/beli sekarang, trus saya tekan tombol kembali langsung lompat ke beranda tidak kembali satu persatu..tlong solusinya",1
Shopee,"bagus, jangan lemot dooooong, masih lemot aja nih, buat belanja ok, pesan makanan ok, cuma lemooot....",5
Shopee,bersama shopee semuanya lebih gampang,5
Shopee,Sangat mmbantu blnja d sofi,5
Shopee,mantuul,5
Shopee,mntul,5
Shopee,"Murah dan banyak diskon beli di shopee memang oke,keren amanah penjualnya",5
Shopee,aplikasinya bagus buat belanja online,5
Shopee,"sangat bagus ,barang nya sesuai pesanan ,mksh ya ,,moga sukses sll dan amanah trs ya kk 🙏🙏",5
Shopee,"heran lupa password aja dipersulit gabisa diganti, pdhl udh berhasil masukin verif tpi gabisa masuk ke akunny",3
Shopee,banyak bonusnya. free ongkir,5
Shopee,shopee sekarang GK bisa COD kah,3
Shopee,kenapa shopee sekarang pengiriman lama. padahal saya udah sering belanja disini baru sekarang pengiriman lama banget .. pusat sortir pun lama.. pelayanan sudah mulai buruk.. udah lewat estimasi,1
Shopee,"Harganya Murah Parah g kasihan sama pedagang. sistem Kapitalis kayak gini mulai kita blacklist yuk, tinggalkan. kita mulai belanja ke warung sodara-sodara kita yg jelas mrk jualan g nyari kaya tpi ntk kebutuhan hidup. klo si Apk ini cuma nyuri database buyer kalian aja. skip",1
Shopee,"mines dikurir nya aja sih,kalo emang ga ada niat buat ganti kurir mending tutup aja apknya",5
Shopee,"Alhamdulillah bisa pesanan di shopee selalu lancar dan pengiriman tepat waktu, semoga program free ongkir selalu tetap ada.",5
Shopee,"benci banget semua aplikasi iklan shopee, kenapa ketika di klik silang (lewati iklan) angsung di arahkan ke halaman shopee, padahal sudah pencet silang kenapaa sebenernya suka banget sama produk"" yang ada di shopee dia lebih murah dan mudah dari segi pembayaran, dll",1
Shopee,shopee makin sukses...👍,5
Shopee,mantap dapat diskon terus,5
Shopee,"cukup membantu dalam hal berbelanja,tapi ada satu hal yang bikin ribet untuk belanja produk tertentu harus verifikasi usia dengan shopee pay dan yang jelas sebagai konsumen pasti orang yang sudah dewasa,,terkadang bikin jengkel juga untuk membuka aplikasinya lelet amat apa karena sinyal atau aplikasinya bermasalah, tapi aplikasi lain langsung konek,",4
Shopee,lebih mudah praktis belanja di shopeee,5
Shopee,"saya suka belanja di shpee tp makin ke sini vidio live nya makin mengganggu masa udah keluar aplikasi suara audio nya masih terus berjalan maap buat shpee itu kan udah fripasi ,,",1
Shopee,saya puas belanja d Shopi karena setiap saya beli dapat koin gratis ongkir,5
Shopee,"syukak bgttt selalu dapet potongan harga , gratis ongkir, kadang malah 0 rupiah 😂🥰🥰🥰 bintang 5 deh pokoknya",5
Shopee,barang CEPat sampai,5
Shopee,"Fitur shopee yg baru kocak. Tiap chat admin toko n live tiba tiba muncul produk barang. Jd bkin salah paham gak sekali bjir. Host pun mengeluhkan hal yg sama . pernah buka tabungan emas. Saldo tiba"" berubah jadi O karena g beli lagi. Dan lagi banyak penipuan termasuk shopee video apalagi. Dan saat direport malah disupport sama shopee 😂",1
Shopee,senang sekali belanja di shopee ongkirnya sangat lumayan terjangkau sangatmembantu saya dalam membeli pelbagai produk dengan harga terjangkau,5
Shopee,"seller siap siap dikasi bintang 1 untuk barang yang tidak sesuai, pertimbangkan meta buat seller yang sering dapat bintang 1 artinya praktek penipuan segera dilakukan pembatasan aplikasi seller",2
Shopee,kalau pesen shopee food malem2 kadang chat ke driver tidak ke kirim. padahal data internet aman wifi juga aman. tolong dibenahi lagi. kan jadi kasihan drivernya jadi terkendala chat Cust yang gak Terkirim.,3
Shopee,"Pengiriman Terus Ditunda Tanpa Kepastian (Shopee Express Hemat) Isi Keluhan: Saya merasa sangat kecewa dengan layanan pengiriman Shopee Express Hemat untuk pesanan saya. Status pengiriman menunjukkan bahwa paket saya berulang kali ditunda dengan alasan “akan dikirim besok”, namun kenyataannya tidak pernah benar-benar dikirim. Hal ini terjadi lebih dari satu kali tanpa adanya kejelasan atau solusi dari pihak terkait. Jika memang estimasi pengiriman tidak dapat dipenuhi, seharusnya tidak",1
Shopee,nga jelas tau tau di blok,1
Shopee,sangat membantu dalam berbelanja,5
Shopee,jelek bgttt kebanyakan eror mulu loading nya lama tolong di perbaiki lah,1
Shopee,baik👍,5
Shopee,"ngelag ngelag pas milih barang di keranjang, bujang",1
Shopee,"tolong shopee lebih detail lagi dengan nama dan no hp kurir, masa iya saya lagi pergi di rumah ada Ema saya dan Ema saya di minta uang pket lebih besar dari uang yang udah di tentukan, parah banget kurirnya, mau hubungin kurir jga ga ada nama sma no hp kecewa saya sama shopee klo Kya gini mah, beda sama lazada yg ada nama kurir sama no hp nya jdi bisa di hubungi.",1
Shopee,Suka lemot jaringan,4
Shopee,"Bagus dan saya puas belanja di Shopee,kadang ada toko yang kurang memuaskan tapi jarang.",5
Shopee,sebaiknya tidak perlu ada pengembalian barang atau dana karna sering kali barang pengembalian di isi batu,2
Shopee,semenjak update kok gak bisa chat penjualnya ya,4
Shopee,cepatunya bagus untuk harga segitu. Sangat puas 👍👍,5
Shopee,"banyak iklan penipuan yang tidak sesuai dengan stok barang di etalase,banyak iklan barang sudah tidak ada tapi masih di putar berulang ulang.seharusnya pihak shopee memperbaiki pengaturan iklan agar barang yang di iklankan lewat video iklan benar benar sesuai dengan barang yang di tawarkan di etalase dan barang yang sudah tidak ada stoknya jangan di tayangkan iklan hambar dan videonya supaya pembeli tidak tertipu iklan,selain itu,aplikasinya sering tersendat sendat.MENYEBALKAN!!!!",1
Shopee,bisa ap aj,5
Shopee,selama ini ok buat belanja online paling murah,5
Shopee,aplikasi yang sangat bermanfaat,5
Shopee,toko Oren oke,5
Shopee,pesanan cepat sampai dan memuaskan pesanan nya,5
Shopee,sangat puas berbelanja di shopee,5
Shopee,loyalitas,5
Shopee,apk nya bagus,5
Shopee,saya sangat puas dg layanannya cepat 😍😍😍,5
Shopee,maap sopi. kurir nya banyak yang songong,1
Shopee,"puas pakai shopee, selain murah, banyak diskon",5
Shopee,bagus untuk membeli produk apasaja,5
Shopee,apk bagus sekali,5
Shopee,sangat menjamin dan barang sll bagus tidak selamanya jelek harus pinter lihat komen tapi sejauh ini bagus dan kurir shoppe nya langsung lebih bertanggung jawab ketimbang kurir lainnya. tapi sejauh ini bagus dan klo barang tidak ada mereka bisa kembalikan klo yg tokonya penipu kuririnya langsung kembalikan ke tokonya. pokoknya the best kurirnya Shoope yah.,5
Shopee,👍🏾👍🏾👍🏾👍🏾👍🏾,5
Shopee,Aplikasi terlalu lama berat. Ongkir naik terus,5
Shopee,"tidak berguna, saya dah login berapa kali tetep saja gabisa",1
Shopee,cintaaaa bangettttt sukaaaa samaaa aplikasi shopee>_<,5
Shopee,"gimana ya, udah dapat gratis ongkir tapi pas milih metode pembayaran apalagi cod malah nambah biaya lagi. iya kalo 5 ribuan ada barang yang sampe 30+ buat nambah biaya pembayaran doang jadi kek mikir mikir lagi mau co barang",2
Shopee,All good! PERTAHANKAN,5
Shopee,ok.,5
Shopee,kualitas pesanan sesuai harga. estimasi pengiriman tepat waktu,5
Shopee,mantap tp kadang ada toku Krang sip,5
Shopee,"sangat bagus , produk meyakin kan",5
Shopee,KGK JELAS KODE VERIF GA MASUK MASUK,1
Shopee,"sedikit saran dan masukan,pengiriman paket lama untuk harga murah gratis ongkir lama banget bikin kesel dan kecewa mohon perbaiki untuk jasa kirim yg namanya spx masa kirim paket sampai 5 hari padahal sudah dekat gk langsung di anterin.kaya gk niat jadi kurir di tunda tunda terus.gimana klo orang butuh cepat itu barang pesanan di tunda tunda.",3
Shopee,Pelayanan Bagus... Bisa beri informasi saat pemesanan penguriman sampai pengantaran pesanan dgn Baik... Terima Kasih Shopee🙏🙏😇,5
Shopee,ttp di hati q shopee love 4 rever,5
Shopee,ok sih mantep tapi sekarang pengiriman dan respon agak lama,4
Shopee,"paket tidak tepat waktu mundur sehari wajar , kalu sampe berhari hari apa namanya ?",1
Shopee,"Diem dulu iklan nya, mau baca wattpad dengan tenang plis😭😭😭🙏🙏🙏🙏🙏",1
Shopee,"potongan shopee banyak banget. jangankan untung, tekor yg ada",1
Shopee,"selalu t3pat waktu dan barang sesuai pesanan, dan tagihan paylater .......dah jutaan rata rata perbulan 1 juta sampai 1,5 juta kebutuhan barang kubeli di shopee terutama yaang live antar 22 smapi 01 pagi",5
Shopee,berbuat baik itu sebagian dari ibadah,5
Shopee,"aplikasi busuk, menu pembatalan shopee food tidak bisa di pakai menghubungi customer service muter2 sama bot ketemu customer service masalah tidak terpecahkan",1
Shopee,sukaaaaaaaaaaaa,5
Shopee,ganggu banget iklannya,1
Shopee,"Aplikasi bagus kalau bisa untuk transaksi tambahin e wallet seperti ovo,gopay dan dana mungkin lebih baik.",5
Shopee,"senang belanja dengan aplikasi ini,, selalu tepat waktu,, dan harga barang yang kita order sesuai ke inginan kita relatif terjangkau,,, sukses untuk semuanya dan Shopee makin di depan ☺🙏",5
Shopee,semakin kesini ekspedisi spx nya semakin buruk... pesen pake instan juga gak bikin cepet sampe apalagi spx hemat paket saya mandek semua.. tolong di tingkatkan untuk pengiriman dan expedisi spx nya!!!!!,2
Shopee,"Saya udh lama langganan di shopee tp lama-lama pelayanan nya makin buruk dari segi pengantaran, karna bisa sampai malam banget parahnya lagi sering bug, statusnya dalam proses pengantaran tp di maps nya malah balik lagi ke penjual nya, yang awalnya butuh banget barang nya buat hari besoknya malah dateng nya telat! udah gabutuh lagi lah, mana kadang penjual nya gak mau di return",2
Shopee,say sangat senang sama shopee,5
Shopee,semoga tambah ok dan mudah bemberi kelancaran bagi setiap pengguna.,5
Shopee,saya kecewa dengan layangan bukti sudah ada foto dan video no resi jelas tapi tidak ada kejelasan apa masalahnya,1
Shopee,"salah satu tempat belanja online yg jadi pilihan, karena dapat nemuin barang dg harga terjangkau serta menarik, dan bisa lihat review pembeli terlebih dahulu",5
Shopee,saya harap fitur pay later bisa di matikan setelah cicilan lunas. karena repot kalau buat akun baru. dan yang namanya online pasti bisa di bobol orang lain. kurir kargo shope sering buat status tidak ada ditempat. seharusnya jangan menyalahkan pembeli kalau waktu pengiriman tidak mencukupi. dan ternyata kurirnya orang yang sama dengan yang sebelumnya. kalau ini terus berlanjut mungkin saya akan pindah ke tokopedia. atau tidak lagi menggunakan jasa kurir kargo shope,4
Shopee,"daftar jualan tp pas ""jasa kirim standar"" memuat ny lma banget 1jm ngeselin jd ku kasih ⭐⭐⭐",3
Shopee,semua serba ada dan mudah dengan shopee,5
Shopee,"sayang nya sekarang shopee jadi sarang penipu,gw beli drone GT50 dengan sistem free order di huadrre,sampai sekarang drone yang gw pesan tidak pernah di kirimkan,baik shopee maupun pihak huadrre tidak ada yang bertanggungjawab,hilang sudah uang gw hampir 800 ribu,,,",4
Shopee,semuanya ok,5
Shopee,cvfcfvvvcvvvc: ada mkng! xl,3
Shopee,"aplikasi yg sangat usefull. banyak gratis ongkir & diskon. transaksi juga cepat dan mudah. saran, smoga ke depannya bisa tercantum nama & nomor hp kurir yg mengantar paket ke rumah untuk mempermudah komunikasi dgn pembeli.",5
Shopee,jelek banget shopee sekarang suka batalin pesanan,1
Shopee,"saran gw hati"" pake apk ini, buat teman"" yang ingin belanja mending pinter"" pilih platform, kejadiannya gw belanja di platfrm ini terus dari pihak shpee ngelakuin kesalahan pengiriman, lalu di apknya sudah di cap paket sudah terkirim, padahal salah alamat. mau minta ganti atau refund gabisa, di arahkan ke cs tapi bukannya membaik malah dipersulit. terus duit gua hangus gitu aja buat beli barang di platform sampah ini, nggk bertanggung jawab, platform nggk tau malu. makan duit haram.",1
Shopee,bagus👍👍👍,5
Shopee,nyaman aman sangat membantu,5
Shopee,burukkk,1
Shopee,👍👍,5
Shopee,banyak pilihan..seller nya amanah.. refound fast respon dr shopee,5
Shopee,"murah,cepat dan terpercaya",5
Shopee,"Shopee Sedikit Ada Perubahan,Bukan Berarti Jeeleek,Justru Sedikit Ada Kemajuan & Bagus,Ada Sedikit Kepuasan Bagi Sy(Pemakai)Platfom Sh***ee,Terutama DiBagian Bantuan & Dapat Telepon Dari Tim Sh**""ee,Sy Cuman Bilang Sedikit Demi Sedikit,Sh***ee Menjadi Aplikasi Terbaik Dari Yg Sebelumnya 👍",5
Shopee,puas bgt,5
Shopee,siap,5
Shopee,mantaapppp.polll,5
Shopee,"aplikasi semakin berat, membuka aplikasi loading lama banget , versi sebelumnya tidak seperti ini",1
Shopee,"sekarang gak pernah lagi belanja di pasar, semua nya beli di Shopee, murah dan barang realpik, sangat membantu semenjak ada Shopee, khusus saya yang tinggal di polosok🤗",5
Shopee,"Shopee merupakan brand yg sudah mumpuni, terus tingkatkan layanan, jadilah raksasa bisnis di Indonesia.",5
Shopee,"Aplikasi belanja online terfavorit pokoknya, banyak diskon nya, selalu gratis ongkir, barang gak pernah dapet yg zonk zonk. pokonya best banget sukaa🥰",5
Shopee,"sangat membantu, Terimakasih",5
Shopee,shoppe emang mantap,5
Shopee,"apk nya sangat mantap tapi yang kurang banyak penipuan di shopee,harus dihilang kan penipuan ini",5
Shopee,sebenarnya shopee bagus tapi sekarang banyak toko siluman gak punya toko bisa jualan istilahnya tangan ke dua jadi bingung kebanyakan penjual tanpa punya toko jadi dampak nya pengiriman terlalu lama karena dia pesan lagi ke toko nya tolong Klo bisa diberi tanda mana yg benar2 punya toko dan tidak.terima kasih,4
Shopee,"halo shopee tolong lah sistem pesanan selesai nya kemana barang sudah sampai, tapi tidak bisa di selesaikan.!!",3
Shopee,shopee jembot,1
Shopee,Alhamdulillah sangat membantu ... tapi spaylater nya saya di tolak ... hehe,5
